,ts_code,trade_date,close,open,high,low,vol,amount,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,bias5,bias10,bias20,bias60,CR20,ROC12,VPT,rank60d,VROC12,TVMA6,DAVOL5_60,WVAD6,VSTD20,AR26,BR26,VOL5,turnover_volatility20,ARBR,moneyflow20,variance20,skewness20,kurtosis20,sharpe20,variance60,skewness60,kurtosis60,label,close_NHCI,NHCI_pct_chg,close_SPX,SPX_pct_chg,close_XIN9,XIN9_pct_chg,north_money,south_money,date
39,000001.SH,20160304,2874.147,2848.538,2880.372,2808.849,312495169,294982112.8,1.14,3.27,13.58,13.62,1.55,2.613401824,1.658418867,2.341453769,,119.1639511,0.237467644,1572333.389,,44.06679132,233527923,,476051825,50894366.39,83.84639208,69.52607366,2.648,0.530615085,14.32031843,5.72484E+11,65.60738291,-1.423607125,3.854968704,0.398374593,,,,-1,918.98,0.0169,1999.99,0.33,9434.82,2.88,1800,69,2016/3/4
40,000001.SH,20160307,2897.34,2886.64,2911.839,2871.346,217466836,208559323.4,0.79,2.27,13.64,13.7,1.56,1.917842682,2.587010185,2.785776068,,131.978838,1.203223453,1754853.989,,-0.792429886,236609645.6,,513672143.7,49733135.94,87.83648455,69.94426803,2.668,0.518526252,17.89221652,5.8274E+11,62.78243488,-1.625537049,4.827140933,0.165387726,,,,-1,937.13,0.0198,2001.76,0.09,9382.38,-0.56,1153,425,2016/3/7
41,000001.SH,20160308,2901.387,2895.666,2902.621,2802.563,233482661,220513953.7,0.85,2.44,13.67,13.72,1.56,0.86649484,2.73737516,2.652910676,,112.1333954,1.446353016,326128.2173,,42.89775498,240921938.4,,645577065.8,48706661.06,80.97102773,62.197665,2.764,0.508008496,18.77336272,5.95089E+11,60.51835188,-1.589026892,5.030747232,0.087465252,,,,-1,942.69,0.0059,1979.26,-1.12,9406.78,0.26,202,838,2016/3/8
42,000001.SH,20160309,2862.556,2839.411,2863.015,2811.718,183355383,177072557.9,0.67,1.92,13.5,13.56,1.54,-0.572469078,1.60104858,1.05859856,,108.1248045,-2.207555066,-2453954.911,,-21.02743185,240069775.1,,621904127.6,46960608.51,94.12644824,66.86239781,2.582,0.490165386,27.26405043,6.00975E+11,60.5649614,-1.59408653,5.034405946,0.375616386,,,,-1,930.78,-0.0126,1989.26,0.51,9387.79,-0.2,308,981,2016/3/9
43,000001.SH,20160310,2804.726,2847.567,2863.176,2803.476,138979461,141812410.3,0.51,1.45,13.23,13.29,1.51,-2.20727027,-0.675310966,-1.024421443,,98.26050583,-3.396271386,-2807694.323,,-30.42004622,220485382.4,,260786971.6,48914724.11,102.0564515,68.38662664,2.27,0.511268804,33.66982484,5.97048E+11,62.60274115,-1.360140125,4.098965233,-0.704365002,,,,1,928.85,-0.0021,1989.57,0.02,9207.25,-1.92,472,610,2016/3/10
44,000001.SH,20160311,2810.307,2781.6,2815.607,2772.551,127247554,128450313.8,0.46,1.33,13.25,13.31,1.51,-1.574502834,-0.629329511,-0.909325595,,90.66344417,-4.048931748,253204.2698,,-40.37424439,195231778.6,,250541125,50041707.29,109.1017521,72.63818885,1.882,0.523374426,36.46356325,5.95259E+11,62.22048671,-1.498484279,4.474726936,0.47003208,,,,1,932.07,0.0035,2022.19,1.64,9236.49,0.32,1217,795,2016/3/11
45,000001.SH,20160314,2859.499,2830.084,2889.816,2823.028,194816030,202793146.8,0.71,2.04,13.43,13.53,1.54,0.414510683,0.50054879,0.624172718,,113.4417504,4.313879277,3410086.566,,-27.92184141,179866951,,224452944.2,46505688.72,103.6260673,71.98154322,1.836,0.486197924,31.64452404,6.05418E+11,59.97020136,-1.527410583,4.818275646,0.482191945,,,,1,928.69,-0.0036,2019.64,-0.13,9278,0.45,705,809,2016/3/14
46,000001.SH,20160315,2864.368,2853.978,2865.787,2819.795,163386667,170219522.4,0.59,1.71,13.44,13.55,1.54,0.84768773,0.209597971,0.746237094,,95.20406328,3.511045421,278205.966,,-14.50669066,173476984.2,,203899305.7,47694746.61,109.7515836,75.97978654,1.69,0.4985727,33.77179702,6.01365E+11,55.42589476,-1.6268457,5.578035863,0.172787941,,,,1,920.88,-0.0084,2015.93,-0.18,9348.03,0.75,107,242,2016/3/15
47,000001.SH,20160316,2870.43,2858.709,2881.529,2854.192,186492535,190193858.3,0.68,1.95,13.4,13.61,1.54,1.005114245,0.348833006,0.953961708,,91.55099883,6.787664636,394683.1368,,-10.08538764,168423634.9,,270509962.2,47998026.36,103.7681891,70.28025595,1.696,0.501738032,33.48793314,5.97182E+11,54.52215208,-1.602876027,5.69322507,0.196843877,,,,1,928.42,0.0082,2027.22,0.56,9492.54,1.55,101,720,2016/3/16
48,000001.SH,20160317,2904.832,2875.411,2921,2857.191,200290213,213843633.1,0.73,2.09,13.52,13.76,1.56,1.500576263,1.391740587,2.088600528,,91.15720563,6.280692383,2400470.977,,6.988381333,174552147.5,,280130393.9,47993567.17,106.663015,78.91870769,1.824,0.501759011,27.74430732,5.94644E+11,54.53451635,-1.732050412,6.030237168,0.497738916,,,,1,943.82,0.0166,2040.59,0.66,9483.81,-0.09,2005,265,2016/3/17
49,000001.SH,20160318,2955.15,2915.518,2971.551,2908.742,313332735,328241161.5,1.14,3.27,13.62,13.87,1.58,2.224054206,2.857250259,3.683676493,,105.3273711,3.701080928,5427603.579,,15.63724284,205623606,,577573273.2,52026091.62,107.5179972,79.57113552,2.212,0.543394787,27.94686171,6.17286E+11,55.38599773,-1.777976683,5.990667916,0.656823335,,,,1,956.04,0.0129,2049.58,0.44,9531.39,0.5,1332,457,2016/3/18
50,000001.SH,20160321,3018.802,2978.455,3028.322,2973.758,352400438,380823080.4,1.28,3.67,13.91,14.16,1.62,3.287544423,4.630390824,5.7469773,,106.6680754,5.561449605,7590475.164,,22.58335614,247685733.8,,753312949,60225250.79,114.9635009,89.81074989,2.538,0.627554988,25.15275105,6.36365E+11,55.41407101,-1.777729505,5.985455415,0.654374423,,,,-1,955.66,-0.0004,2051.6,0.1,9743.3,2.22,85,531,2016/3/21
51,000001.SH,20160322,2999.363,3001.63,3019.101,2988.426,270377322,311025316,0.98,2.82,13.83,14.07,1.61,1.683131871,3.604821452,4.889618174,,109.3334438,4.356631724,-1741043.223,,-13.4779194,265724428.6,,647529485.2,60883743.92,106.4556467,95.49562026,2.76,0.63429924,10.96002642,6.47821E+11,54.71962105,-1.860919465,6.378354343,-0.042687729,,,,-1,956.86,0.0013,2049.8,-0.09,9667.54,-0.78,763,332,2016/3/22
52,000001.SH,20160323,3009.96,2991.169,3012.56,2980.855,216977462,256328163.1,0.79,2.26,13.89,14.13,1.61,1.086054795,3.444162453,5.111214206,,107.3501494,3.887013606,766599.4962,,-0.225033853,280075868.7,,739217744.3,60849831.64,97.83366735,83.15654109,2.822,0.634004815,14.67712626,6.49329E+11,54.02769016,-1.84522895,6.464740207,0.305538478,,,,-1,953.97,-0.003,2036.71,-0.64,9675.8,0.09,230,594,2016/3/23
53,000001.SH,20160324,2960.97,2986.801,2998.154,2960.537,237006403,274795125.6,0.86,2.47,14.08,13.98,1.58,-0.932767095,1.217005819,3.005245894,,126.7835062,2.053604018,-3857507.636,,1.509209286,294176080,,496508732.6,60032657.44,92.19900876,75.14479627,2.898,0.62552946,17.05421249,6.46302E+11,22.68935407,0.267965939,3.308715886,-0.673979382,,,,-1,939.12,-0.0156,2035.94,-0.04,9537.5,-1.43,0,491,2016/3/24
54,000001.SH,20160325,2979.434,2956.2,2981.408,2952.106,175074344,200818437.5,0.63,1.82,14.29,14.06,1.59,-0.476726871,1.262734678,3.266369066,,145.8716928,4.082994359,1091727.605,,-4.516387174,292005214,,542978191.2,60608018.08,96.07010895,74.62471113,2.608,0.632038265,21.44539782,6.45873E+11,22.65715918,0.2025372,3.304644739,0.591911593,,,,-1,949.93,0.0115,2035.94,-0.04,9581.59,0.46,0,491,2016/3/25
55,000001.SH,20160328,2957.82,2988.01,3008.168,2948.526,202021241,232323731.4,0.73,2.1,14.14,13.96,1.58,-0.794543864,0.193322552,2.040062994,,182.5133562,5.458429807,-1465542.483,,45.36050115,276018975.7,,243007116.2,60696695.23,93.53203112,75.95734769,2.294,0.633207374,17.57468343,6.47681E+11,17.91079439,0.976603153,3.95280884,-0.885281492,,,,-1,941.22,-0.0092,2037.05,0.05,9476.58,-1.1,0,491,2016/3/28
56,000001.SH,20160329,2919.832,2956.705,2962.203,2905.251,182965345,201625833.2,0.66,1.9,14,13.81,1.56,-1.543402705,-1.278960697,0.40625263,,156.9312321,3.897261047,-2349868.324,,43.78692497,246152767.8,,-136032202.2,60837599.5,84.61188869,63.65163138,2.11,0.635211527,20.9602573,6.49187E+11,19.45349261,1.003373818,3.700284715,-1.047593584,,,,1,940.78,-0.0005,2055.01,0.88,9416.59,-0.63,145,499,2016/3/29
57,000001.SH,20160330,3000.645,2941.218,3001.106,2941.218,210371451,234410621,0.76,2.19,14.39,14.1,1.6,1.24521036,1.008664411,2.918084902,,141.8881126,4.936039495,5822508.99,,7.984672001,233383652,,92701791.75,59841317.26,96.750114,77.38571336,2.096,0.624785437,19.36440064,6.42614E+11,11.52763965,-0.697689353,-0.040951926,2.138663685,,,,1,938.01,-0.0029,2063.95,0.44,9623.85,2.2,1567,381,2016/3/30
58,000001.SH,20160331,3003.915,3009.367,3023.409,2992.916,220413445,252219758.3,0.8,2.3,14.33,14.21,1.58,1.062661565,0.782593615,2.776158739,,135.341773,4.871825129,240199.0123,,34.90295692,232698917.8,,-75305813.3,57720294.58,93.81389275,78.94495989,2.062,0.602016567,14.86893286,6.34733E+11,11.74759822,-0.582316224,-0.263735779,-0.204775034,,,,1,939.03,0.0011,2059.74,-0.2,9614.12,-0.1,2495,468,2016/3/31
59,000001.SH,20160401,3009.53,2997.088,3009.673,2956.247,206545866,217520534,0.75,2.15,14.35,14.24,1.58,1.046942661,0.787096005,2.730347082,3.523383374,131.3153341,4.845963845,386081.1766,,10.7528867,223153152.6,0.990074442,135543735,53172320.89,116.1188037,96.20702199,2.128,0.553608973,19.91178167,6.21041E+11,11.5448675,-0.522359888,-0.22736203,0.433257484,74.1384839,-1.02750871,1.566605378,1,950.23,0.0119,2072.78,0.63,9658.04,0.46,23,151,2016/4/1
60,000001.SH,20160405,3053.065,3000.938,3057.33,2993.148,256730344,276654687.1,0.93,2.67,14.54,14.43,1.6,1.857197848,2.127867255,3.940158843,5.167552526,132.7046215,5.102980138,3713787.71,55,28.17917568,235792527.5,1.03732264,205234537.4,54114851.46,127.3683762,97.92039341,2.242,0.56312918,29.44798281,6.28452E+11,12.81594723,-0.513795382,-0.432606552,1.744639929,63.35794878,-0.912112894,1.521860358,-1,949.64,-0.0006,2045.17,-1.01,9706.33,0.5,344,1214,2016/4/5
61,000001.SH,20160406,3050.592,3039.745,3059.794,3029.005,232262051,254914554.3,0.84,2.42,14.53,14.41,1.6,0.894399146,1.870571807,3.592860855,5.225612138,166.0385261,3.229683772,-188133.5812,56,-25.87367196,239557664.6,1.088799505,389321233,54091946.99,155.043164,116.3627483,2.346,0.562749594,38.68041572,6.29978E+11,12.78550092,-0.542069453,-0.396779904,0.352420763,61.73811207,-0.922680914,1.649012164,-1,943.2,-0.0068,2066.66,1.05,9658.8,-0.49,-117,800,2016/4/6
62,000001.SH,20160407,3008.42,3058.339,3062.358,3007.06,220919506,243961813.7,0.8,2.3,14.3,14.21,1.58,-0.551531379,0.467459116,1.908381302,3.982221274,169.2188058,-0.34391126,-3054035.875,50,-37.31009324,246613661.4,1.100968617,308350294.4,53638509.1,137.1922777,105.0940088,2.368,0.558253621,32.09826882,6.37347E+11,15.44935082,-0.4401356,-0.770645446,-1.538399461,61.44726446,-0.862518861,1.574317378,1,944.2,0.0011,2041.91,-1.2,9542.45,-1.2,77,1170,2016/4/7
63,000001.SH,20160408,2984.958,2988.2,2996.171,2960.46,187904633,207337095.1,0.68,1.96,14.18,14.1,1.57,-1.203284797,-0.395856129,0.805897927,3.254586665,148.8427685,-0.480268644,-1465426.536,45,-30.50281303,242101407.1,1.059338297,82539419.88,51020083.7,113.0580854,79.9769196,2.3,0.530986173,33.08116584,6.45768E+11,13.19547686,-0.445503261,-0.418892998,-0.120085054,53.79475934,-0.781269874,1.875964603,1,941.01,-0.0034,2047.6,0.28,9485.94,-0.59,71,484,2016/4/8
64,000001.SH,20160411,3033.957,3006.909,3048.977,3006.909,220018324,252328393.5,0.8,2.29,14.43,14.35,1.59,0.256381075,1.055320278,2.075173274,5.041868329,189.0164813,0.79725312,3611668.19,57,1.401464453,242119512.9,1.07827698,263411036.9,46350233.53,116.0801824,88.62722258,2.328,0.482634219,27.4529598,6.61207E+11,13.08515137,-0.437519889,-0.389159609,0.89253408,53.88784949,-0.80780805,1.891383374,1,959.82,0.02,2041.99,-0.27,9580.45,1,1340,596,2016/4/11
65,000001.SH,20160412,3023.646,3031.301,3036.825,3001.315,182718668,207079807.9,0.66,1.9,14.39,14.3,1.59,0.110299768,0.491548948,1.448138741,4.680686906,156.9402228,2.116738771,-620975.2431,57,-22.90559846,240379391.9,1.014465702,175920818,46807412.99,113.5484251,88.39617852,2.174,0.487880486,25.15224657,6.61155E+11,12.96899679,-0.258388684,-0.456034724,-0.267381375,50.45133575,-0.844078267,2.403575985,1,977.43,0.0183,2061.72,0.97,9562.34,-0.19,1207,384,2016/4/12
66,000001.SH,20160413,3066.638,3041.358,3097.165,3041.358,310003246,331420683.2,1.12,3.23,14.59,14.5,1.61,1.425958678,1.425529296,2.542637,6.142287912,189.2145982,2.926864633,4407810.819,60,77.06948883,249507057.9,1.081314612,107839212.8,48605950.94,121.8337346,96.65759784,2.336,0.507175875,25.17613674,6.85135E+11,13.15780959,-0.321702339,-0.505235016,0.821909174,50.51203665,-0.866802112,2.419720592,-1,991.36,0.0143,2082.42,1,9673.83,1.17,3561,-337,2016/4/13
67,000001.SH,20160414,3082.362,3080.09,3086.698,3056.989,208237830,235056056.3,0.75,2.17,14.65,14.58,1.62,1.44981151,1.670797286,2.704504778,6.604879958,178.1758768,4.210601051,1067726.82,60,3.077195729,246197308.3,1.068290427,41938043.6,47836496.61,138.5203841,113.7451697,2.31,0.499503964,24.77521444,6.90505E+11,13.18952398,-0.265253609,-0.5439867,0.06309365,48.05244627,-0.929207852,2.942894949,-1,992.86,0.0015,2082.78,0.02,9702.49,0.3,1907,-266,2016/4/14
68,000001.SH,20160415,3078.117,3085.026,3089.951,3066.872,189613051,224141313.4,0.69,1.98,14.67,14.59,1.61,0.692619819,1.282884222,2.26782067,6.414839586,171.9190062,5.421031073,-261133.3132,60,3.633314276,242893891.6,1.072289157,184604913.2,48247185.73,137.4261489,140.1372088,2.314,0.50367361,-2.711059832,6.90777E+11,12.96748326,-0.093246892,-0.51663156,-0.238360129,43.91043765,-1.155959148,3.346048793,-1,981.57,-0.0114,2080.73,-0.1,9722.73,0.21,295,46,2016/4/15
69,000001.SH,20160418,3033.66,3058.463,3058.463,3022.97,183304512,208613086.3,0.66,1.91,14.53,14.43,1.59,-0.759747358,-0.259128472,0.659493116,4.797775574,132.6828552,1.100263443,-2647452.546,55,-12.86626055,243106556.8,1.038515081,73567981.75,45052829.35,136.6534457,137.1239383,2.238,0.469775702,-0.470492631,6.72708E+11,12.71344102,0.115432305,-0.456546135,-0.844763725,41.8776662,-1.208220705,3.908462325,-1,1001.5,0.0203,2094.34,0.65,9637.56,-0.88,-636,324,2016/4/18
70,000001.SH,20160419,3042.823,3047.133,3054.503,3024.895,156533200,180948014.3,0.57,1.63,14.53,14.46,1.59,-0.584731697,0.075832491,0.923309627,5.03630737,112.3412636,1.295243041,472799.7573,56,-28.98200924,231209826.9,1.014241486,-90681128.59,35861898.99,127.7936264,146.1405393,2.184,0.374239931,-18.34691293,6.43704E+11,11.65191925,0.267375561,-0.02190502,-0.163069913,40.91968488,-1.20781755,4.083090416,-1,1016.96,0.0154,2100.8,0.31,9657.35,0.21,543,19,2016/4/19
71,000001.SH,20160420,2972.584,3050.381,3055.689,2905.049,283144219,311154870.4,1.02,2.95,14.23,14.16,1.56,-2.279002937,-1.982793314,-1.362548705,2.632460005,88.79080507,-1.227633551,-6535959.14,41,37.08539633,248555670.6,0.982229402,-197519802.6,37022454.23,91.81149899,99.69351602,2.128,0.386086982,-7.882017033,6.45775E+11,16.30365467,-0.252983952,0.350139325,-2.345283667,40.5550413,-1.210155669,3.874558883,0,1042.37,0.025,2102.4,0.08,9607.36,-0.52,-1047,-214,2016/4/20
72,000001.SH,20160421,2952.891,2954.37,2990.673,2943.464,189406849,206477126.9,0.69,1.97,14.15,14.07,1.55,-2.092960413,-2.453537694,-1.923146193,1.966499229,86.98562315,-3.28109621,-1254796.863,38,-26.22342725,227731744.6,0.966070327,-343881985.2,37422308.82,99.2201268,103.3795394,2.088,0.390323415,-4.159412588,6.41194E+11,15.94837033,-0.173469022,0.479178441,-0.055782571,40.46568847,-1.228038783,3.930127885,0,1073.21,0.0296,2091.48,-0.52,9598.13,-0.1,695,-159,2016/4/21
73,000001.SH,20160422,2959.24,2933.035,2960.209,2926.776,137211668,148800430.8,0.5,1.43,14.17,14.09,1.55,-1.102839492,-2.16068165,-1.709447628,2.139440645,86.1594147,-2.994566301,295018.2991,40,-40.92376804,213355807,0.919358587,-252259616.7,40542254.17,99.64305101,99.15032144,1.978,0.422576994,0.49272957,6.26165E+11,16.12070114,-0.37497518,0.520171932,0.798639703,39.71070282,-1.318207338,4.316784913,0,1053.88,-0.018,2091.58,0,9652.27,0.56,284,206,2016/4/22
74,000001.SH,20160425,2946.67,2949.973,2954.092,2917.02,125856243,140638756.3,0.46,1.31,14.08,14.04,1.55,-0.946994959,-2.29430507,-2.07367347,1.687969496,87.6715065,-2.052572447,-534601.1052,37,-43.03072405,199438714.2,0.866065879,-206709874.2,43979390.31,90.80811895,86.18420043,1.858,0.458275945,4.623918527,6.18739E+11,15.65221787,-0.27766073,0.674877192,-0.113467202,39.72553261,-1.30857231,4.294989895,0,1066.34,0.0118,2087.79,-0.18,9617.12,-0.36,303,231,2016/4/25
75,000001.SH,20160426,2964.7,2944.716,2965.429,2933.971,117711604,134292458.7,0.43,1.23,14.2,14.15,1.55,0.1852855,-1.503952616,-1.485746926,2.294768827,88.18800284,-0.678669516,720250.3912,41,-37.35566701,187051942.9,0.831229547,-3836702.762,48153620.19,84.72164236,76.86089981,1.778,0.501340046,7.860742552,6.061E+11,15.29247078,-0.490824858,0.986058345,0.621053482,39.78828205,-1.320688353,4.300132948,0,1057.16,-0.0086,2091.7,0.19,9647.94,0.32,631,414,2016/4/26
76,000001.SH,20160427,2953.671,2967.19,2976.022,2949.432,130867640,150286301.5,0.47,1.36,14.14,14.11,1.54,-0.059666356,-1.500691073,-1.907380024,1.794868007,105.640868,-2.646247129,-486841.5697,36,-40.51966326,181941657.4,0.687112715,-47586635.87,50536071.11,76.73787122,64.33809857,1.46,0.526286644,12.39977265,5.98591E+11,14.28482738,-0.567807472,1.57797683,-0.451590675,32.3384604,-1.097916978,4.91826971,1,1047.1,-0.0095,2095.15,0.16,9607.68,-0.42,-24,310,2016/4/27
77,000001.SH,20160428,2945.589,2955.742,2959.512,2916.374,138663274,154614699,0.5,1.44,14.09,14.09,1.53,-0.283854902,-1.320119685,-2.086272235,1.394008165,85.05454159,-2.581552206,-379418.2157,34,-24.11105252,155851628.9,0.641351543,66005346.02,52166119.47,71.76122367,64.49177413,1.354,0.54353618,7.269449538,5.87798E+11,11.58068593,-0.885045272,2.225713495,-0.380817237,32.19488056,-1.115135959,5.008321652,1,1038.48,-0.0082,2075.81,-0.92,9594.77,-0.13,152,361,2016/4/28
78,000001.SH,20160429,2938.324,2935.376,2950.576,2930.357,109310628,128502732.2,0.39,1.13,14.17,14.3,1.51,-0.388732652,-1.100337689,-2.221173181,0.980175232,77.01156349,-4.184191287,-269603.7066,33,-64.73887631,142855896.4,0.616190476,87877096.95,55137590.82,71.40614954,63.62748489,1.294,0.574999085,7.778664648,5.70714E+11,11.58283866,-0.934744444,2.291490686,0.095901132,30.97287947,-1.194087077,5.6833854,1,1054.23,0.0152,2065.3,-0.51,9569.56,-0.26,481,539,2016/4/29
79,000001.SH,20160503,2992.643,2940.392,2993.535,2929.815,168703643,195816604.8,0.61,1.75,14.44,14.55,1.52,1.137470972,0.867214363,-0.385606616,2.696911661,92.69135463,-2.910722362,3118721.143,45,-18.98511284,150691925.4,0.659193895,118668286.6,55165663.62,79.46248035,77.62937326,1.382,0.575419984,1.83310709,5.64722E+11,13.64778366,-0.62917305,1.551137618,1.729458856,29.60951961,-1.336510884,6.189445628,-1,1046.39,-0.0074,2063.37,-0.87,9661.6,0.96,1083,1289,2016/5/3
80,000001.SH,20160504,2991.272,2983.027,3004.418,2978.33,165407106,189046374.9,0.6,1.72,14.43,14.54,1.52,0.909901218,0.996489113,-0.328736982,2.472621769,86.74069168,-2.821367739,-75776.8776,44,-12.76596989,158759861.9,0.705489791,182157890,52861283.74,78.80993066,75.70503837,1.48,0.551709306,3.104892296,5.5057E+11,11.60615627,-0.891821265,2.32589016,0.28398003,28.85432051,-1.420864778,6.765166884,-1,1032.98,-0.0128,2051.12,-0.59,9638.5,-0.24,148,1573,2016/5/4
81,000001.SH,20160505,2997.842,2987.022,2999.118,2977.2,144831383,163113776.4,0.52,1.51,14.46,14.57,1.52,0.83104226,1.13207094,-0.021955975,2.552321901,79.57403956,-1.180686036,318106.2058,45,-20.98864266,163563414.8,0.720649061,178877647.4,52174114.11,81.24583468,74.45844299,1.51,0.544390291,6.787391687,5.36876E+11,11.609191,-0.892243274,2.324226449,0.375602905,27.96016321,-1.466074179,7.204452893,-1,1017.08,-0.0154,2050.63,-0.02,9635.46,-0.03,-185,1523,2016/5/5
82,000001.SH,20160506,2913.248,2998.402,3003.59,2913.036,206796498,234077434,0.75,2.15,14.08,14.18,1.48,-1.800600526,-1.590095043,-2.688733923,-0.440299156,73.98767149,-4.258381115,-5835445.281,26,32.11031142,177528603.5,0.784735967,50949307.47,51663103.22,77.04096647,71.15552962,1.652,0.53899419,5.885436856,5.33932E+11,15.40148495,-1.273580453,2.551483136,-2.689779942,30.08742482,-1.349592539,5.906342351,-1,1006.65,-0.0103,2057.14,0.32,9448.79,-1.94,-934,1806,2016/5/6
83,000001.SH,20160509,2832.113,2896.162,2896.162,2821.826,180378330,188705685.7,0.65,1.87,13.71,13.81,1.44,-3.847005232,-3.918235781,-5.156777261,-3.241229135,66.85592377,-4.72555191,-5023601.082,10,-36.294539,183210434.6,0.854497982,-71831418.89,51613107.36,61.14341388,48.77675994,1.8,0.53841165,12.36665393,5.31704E+11,18.4269448,-1.01866942,0.971536632,-1.910846497,31.21220897,-1.239274434,5.18316995,0,982.43,-0.0241,2058.69,0.08,9319.72,-1.37,-112,1286,2016/5/9
84,000001.SH,20160510,2832.591,2822.327,2845.238,2820.164,120829310,128535266.1,0.44,1.26,13.71,13.81,1.45,-2.77414134,-3.528653522,-4.819848663,-3.262960456,52.74052702,-4.073973608,20393.39891,9,-36.20647266,183215857,0.809384164,-38308009.68,52069520.08,63.57956613,47.3190118,1.702,0.542998498,16.26055433,5.15559E+11,17.78899851,-1.041389311,1.121455642,0.304666778,31.05625563,-1.281779823,5.328512527,0,983.53,0.0011,2084.39,1.25,9314.77,-0.05,4,1246,2016/5/10
85,000001.SH,20160511,2837.037,2843.545,2857.254,2818.699,135795466,146022521.9,0.49,1.41,13.74,13.84,1.45,-1.579467629,-2.95529263,-4.370637989,-3.161194504,56.06400783,-4.129540017,213142.8935,10,-1.032129425,174916843.1,0.77952943,-199568564.3,52637771.74,65.17770721,51.85779781,1.64,0.549032402,13.3199094,5.07185E+11,17.78889078,-1.044819808,1.126802116,-0.207775017,30.07646612,-1.307198148,5.660456022,0,989.05,0.0056,2064.46,-0.96,9347.95,0.36,-200,876,2016/5/11
86,000001.SH,20160512,2835.862,2812.108,2839.276,2781.236,136337655,140838630.9,0.49,1.41,13.74,13.84,1.45,-0.502012125,-2.602992988,-4.037002101,-3.200911262,41.15837047,-3.760448235,-56466.21621,9,8.3280827,166882219.2,0.77394697,-196045927.8,41494118.17,59.11147653,43.68984904,1.62,0.43295162,15.4216275,4.79098E+11,17.80899903,-1.043235382,1.121915831,0.718050029,28.57131843,-1.447122777,6.267663288,0,985.37,-0.0037,2064.11,-0.02,9380.19,0.34,33,783,2016/5/12
87,000001.SH,20160513,2827.109,2828.462,2850.093,2814.115,114319710,123692646.9,0.41,1.19,13.7,13.81,1.44,-0.205913117,-2.506896931,-3.918241144,-3.477595135,44.990504,-4.640975478,-352852.2973,7,-2.881528995,160312030.9,0.688137499,-271842267.8,41233637.94,59.03645837,44.74631341,1.428,0.429962973,14.29014496,4.6318E+11,17.76595081,-1.030360361,1.117176961,-0.050923333,28.22528671,-1.435899032,6.392727483,0,962.99,-0.0227,2046.61,-0.85,9348.82,-0.33,-360,1270,2016/5/13
88,000001.SH,20160516,2850.862,2816.775,2851.229,2804.991,114653592,126844299.1,0.41,1.19,13.81,13.91,1.47,0.499518418,-1.390352646,-2.735365071,-2.65996263,43.77938405,-3.480719417,963304.482,12,-12.38965416,142439841.8,0.628150069,7145836.862,41495333.48,66.78316438,47.54304234,1.292,0.43244592,19.24012204,4.5021E+11,19.15931325,-1.016207281,0.886600258,0.993916913,28.3878813,-1.479061293,6.420954062,-1,967.58,0.0048,2066.66,0.98,9370.86,0.24,457,885,2016/5/16
89,000001.SH,20160517,2843.684,2850.926,2860.321,2832.459,123369064,140000997.9,0.44,1.28,13.78,13.88,1.47,0.168134906,-1.129213167,-2.664820949,-2.896021156,52.04855542,-3.459579731,-310622.9419,12,-11.02974822,134322393.8,0.632297935,130495911.4,41355825.73,67.89577396,52.28084214,1.296,0.430928923,15.61493182,4.39856E+11,18.86321498,-1.109459814,1.144897645,-0.222961636,28.41307471,-1.461986158,6.372915247,-1,986.19,0.0192,2047.21,-0.94,9345.32,-0.27,310,2627,2016/5/17
90,000001.SH,20160518,2807.514,2828.178,2828.255,2781.417,140487826,149396820.9,0.5,1.45,13.63,13.73,1.45,-0.899828599,-1.759130896,-3.514305913,-4.065794374,46.67176997,-4.45185759,-1786923.113,5,28.52165299,137799319.6,0.641311475,19054182.73,41378173.8,57.81308539,37.56366172,1.304,0.431258562,20.24942367,4.35818E+11,19.09510838,-1.013912461,0.907231058,-0.621688714,28.20248499,-1.419125604,6.360772507,1,971.35,-0.015,2047.63,0.02,9367.35,0.24,50,1105,2016/5/18
91,000001.SH,20160519,2806.906,2802.315,2829.402,2801.548,111595071,124151052.2,0.4,1.15,13.64,13.74,1.45,-0.718339426,-1.119761964,-3.25978901,-4.033870375,58.30290392,-6.206453626,-24167.2181,6,-33.851416,134154074.6,0.620518751,60369676.69,27657620.19,63.29004132,41.13862733,1.252,0.287776869,22.15141399,4.08832E+11,14.83506454,-1.218002092,2.50422369,0.144740213,28.04981138,-1.460750391,6.528903515,1,965.71,-0.0058,2040.04,-0.37,9339.91,-0.29,120,1042,2016/5/19
92,000001.SH,20160520,2825.483,2792.888,2825.952,2785.08,108700899,123794592.3,0.39,1.12,13.72,13.82,1.46,-0.04976494,-0.156651287,-2.405256021,-3.341778145,58.97062931,-5.542424761,719417.2519,9,-34.28281189,131313401.5,0.619258024,91258686.92,26004053.16,59.39045467,32.83470307,1.238,0.270838853,26.5557516,3.96129E+11,15.78613906,-1.217609873,2.212170913,1.055866557,27.95330359,-1.466248089,6.577729876,0,972.79,0.0073,2052.32,0.6,9374.01,0.37,612,767,2016/5/20
